int,int,int,int,float,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,float,float,int
4149,571,3537,1779,2.004166,0,0,0,0,0,70,"D.E.H.T.A. Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4150,571,3537,1780,2.004166,0,0,0,0,0,71,"Kaw's Roost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4151,571,65,1781,2.004166,0,0,0,416,0,72,"Westwind Refugee Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4152,571,65,1782,2.004167,0,0,440,411,0,71,"Moa'ki Harbor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4153,571,65,1783,2.004167,0,0,0,411,0,71,"Indu'le Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4154,571,65,1784,2.004167,0,0,0,0,0,71,"Snowfall Glade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4155,571,65,1785,2.004167,0,0,0,0,0,73,"The Half Shell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4156,571,65,1786,2.004167,0,0,453,0,0,71,"Surge Needle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4157,571,65,1787,2.004167,0,0,453,462,567,71,"Moonrest Gardens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4158,571,65,1788,2.504167,0,0,0,462,567,71,"Stars' Rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4159,571,394,1789,2.504166,0,0,0,453,564,74,"Westfall Brigade Encampment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4160,571,65,1790,2.004167,0,0,0,0,0,71,"Lothalor Woodlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4161,571,65,1791,2.504174,0,0,453,0,0,73,"Wyrmrest Temple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4162,571,65,1792,2.004166,0,0,0,0,0,72,"Icemist Falls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4163,571,65,1793,2.004166,0,0,0,416,0,72,"Icemist Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4164,571,65,1794,2.004166,0,0,0,491,0,72,"The Pit of Narjun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.750000,0
4165,571,65,1795,2.004166,0,0,0,461,565,72,"Agmar's Hammer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4166,571,65,1796,2.004166,0,0,0,464,0,72,"Lake Indu'le",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4167,571,65,1797,2.004166,0,0,430,465,0,72,"Obsidian Dragonshrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4168,571,65,1798,2.004166,0,0,455,424,0,72,"Ruby Dragonshrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4169,571,65,1799,2.004166,0,0,0,453,0,72,"Fordragon Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4170,571,65,1800,2.004166,0,0,453,461,565,72,"Kor'kron Vanguard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4171,571,65,1801,2.004166,0,0,453,452,0,72,"The Court of Skulls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4172,571,65,1802,2.004166,0,0,453,452,0,72,"Angrathar the Wrathgate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4173,571,65,1803,2.005142,0,0,453,412,0,73,"Galakrond's Rest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4174,571,65,1804,2.004166,0,0,453,0,0,73,"The Wicked Coil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4175,571,65,1805,2.004166,0,0,453,465,0,73,"Bronze Dragonshrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4176,571,65,1806,2.004166,0,0,453,0,0,73,"The Mirror of Dawn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4177,571,65,1807,2.004166,0,0,0,452,0,73,"Wintergarde Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4178,571,65,1808,2.004166,0,0,0,464,0,73,"Wintergarde Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4179,571,65,1809,2.004166,0,0,454,424,0,73,"Emerald Dragonshrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4180,571,65,1810,2.004166,0,0,456,412,0,73,"New Hearthglen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4181,571,65,1811,2.004166,0,0,440,0,0,73,"Crusader's Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4182,571,65,1812,2.004166,0,0,0,0,0,73,"Sinner's Folly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4183,571,65,1813,2.004166,0,0,0,465,0,72,"Azure Dragonshrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4184,571,65,1814,2.004166,0,0,453,0,0,73,"Path of the Titans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4185,571,65,1815,2.004166,0,0,440,412,0,73,"The Forgotten Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4186,571,65,1816,2.504166,0,0,0,464,0,73,"Venomspite",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4187,571,65,1817,2.004166,0,0,0,0,0,73,"The Crystal Vice",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4188,571,65,1818,2.004166,0,0,453,464,0,74,"The Carrion Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4189,571,65,1819,2.004166,0,0,0,412,0,74,"Onslaught Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4190,571,65,1820,2.004166,0,0,0,0,0,74,"Thorson's Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4191,571,65,1821,2.004166,0,0,0,0,0,74,"Light's Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4192,571,65,1822,2.004166,0,0,0,0,0,73,"Frostmourne Cavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4193,571,65,1823,2.004166,0,0,0,0,0,73,"Scarlet Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4194,571,65,1824,2.004166,0,0,0,463,0,74,"Jintha'kalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4195,571,65,1825,2.004166,0,0,0,0,0,74,"Ice Heart Cavern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4196,600,0,1826,0.000000,0,0,441,483,0,0,"Drak'Tharon Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4197,571,0,1827,0.000000,0,0,463,445,0,-1,"Wintergrasp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,81,0,0,0,1000.000000,0.000000,0
4198,571,65,1828,2.004167,0,0,0,0,0,72,"Kili'ua's Atoll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4199,571,394,1829,2.004166,0,0,0,459,563,74,"Silverbrook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4200,571,394,1830,2.004166,0,0,0,460,564,74,"Vordrassil's Heart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4201,571,0,1831,0.000000,0,0,0,0,0,75,"Vordrassil's Tears",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4202,571,394,1832,2.004166,0,0,0,459,563,74,"Vordrassil's Tears",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4203,571,394,1833,2.004166,0,0,0,0,0,74,"Vordrassil's Limb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4204,571,394,1834,2.004166,0,0,0,453,0,73,"Amberpine Lodge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4205,571,394,1835,2.004166,0,0,0,460,564,75,"Solstice Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4206,571,394,1836,2.004166,0,0,457,461,565,74,"Conquest Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4207,571,394,1837,2.004166,0,0,0,458,0,74,"Voldrune",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4208,571,394,1838,2.004166,0,0,0,459,563,73,"Granite Springs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4209,571,394,1839,2.004166,0,0,0,463,0,74,"Zeb'Halak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4210,571,394,1840,2.004166,0,0,441,463,0,73,"Drak'Tharon Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4211,571,394,1841,2.504166,0,0,0,416,0,74,"Camp Oneqwah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4212,571,394,1842,2.004166,0,0,0,459,563,74,"Eastwind Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4213,571,394,1843,2.004166,0,0,0,0,0,74,"The Broken Bluffs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4214,571,394,1844,2.004166,0,0,0,0,0,74,"Boulder Hills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4215,571,394,1845,2.004166,0,0,450,460,564,74,"Rage Fang Shrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4216,571,394,1846,2.004166,0,0,457,463,0,74,"Drakil'jin Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4217,571,394,1847,2.004166,0,0,458,459,563,74,"Blackriver Logging Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4218,571,394,1848,2.004166,0,0,0,0,0,74,"Heart's Blood Shrine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4219,571,394,1849,2.004166,0,0,0,0,0,74,"Hollowstone Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4220,571,394,1850,2.004166,0,0,457,419,0,74,"Dun Argol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4221,571,394,1851,2.004166,0,0,0,419,0,74,"Thor Modan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4222,571,394,1852,2.004166,0,0,458,459,563,74,"Blue Sky Logging Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4223,571,65,1853,2.004166,0,0,0,465,0,72,"Maw of Neltharion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4224,571,65,1854,2.004167,0,0,0,411,0,71,"The Briny Pinnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4225,571,65,1855,2.004167,0,0,440,0,0,71,"Glittering Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4226,571,495,1856,2.004166,0,0,440,0,0,71,"Iskaal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4227,571,65,1857,2.004167,0,0,0,0,0,73,"Dragon's Fall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4228,578,0,1858,0.000000,0,0,452,0,0,0,"The Oculus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,1.000000,0
4229,571,394,1859,2.004166,0,0,0,0,0,75,"Prospector's Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4230,571,65,1860,2.004167,0,0,0,0,0,74,"Coldwind Heights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4231,571,394,1861,2.004166,0,0,0,0,0,74,"Redwood Trading Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4232,571,65,1862,2.004167,0,0,0,412,0,72,"Vengeance Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4233,571,65,1863,2.004167,0,0,0,0,0,72,"Dawn's Reach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4234,571,65,1864,2.005143,0,0,453,0,0,80,"Naxxramas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4235,571,394,1865,2.004166,0,0,0,460,564,74,"Heartwood Trading Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4236,571,394,1866,2.004166,0,0,0,459,563,74,"Evergreen Trading Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4237,571,394,1867,2.003922,0,0,0,0,0,74,"Spruce Point Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4238,571,394,1868,2.004166,0,0,0,0,0,74,"White Pine Trading Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4239,571,394,1869,2.004166,0,0,0,0,0,74,"Aspen Grove Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4240,571,394,1870,2.004166,0,0,0,459,563,74,"Forest's Edge Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4241,571,65,1871,2.004167,0,0,0,0,0,72,"Eldritch Heights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4242,571,394,1873,2.004166,0,0,440,459,563,74,"Venture Bay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4243,571,65,1875,2.004167,0,0,0,0,0,72,"Wintergarde Crypt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4244,571,394,1877,2.004166,0,0,0,0,0,74,"Bloodmoon Isle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4245,571,394,1879,2.004166,0,0,0,0,0,75,"Shadowfang Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4246,571,65,1881,2.004167,0,0,0,0,0,73,"Wintergarde Mausoleum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4247,571,394,1883,2.004166,0,0,0,0,0,74,"Duskhowl Den",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4248,571,394,1885,2.004166,0,0,457,461,0,73,"The Conquest Pit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4249,571,394,1887,2.004166,0,0,457,459,563,75,"The Path of Iron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4250,571,394,1889,2.004166,0,0,457,462,566,75,"Ruins of Tethys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4251,571,394,1891,2.004166,0,0,0,459,563,74,"Silverbrook Hills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4252,571,495,1893,2.004166,0,0,0,0,0,72,"The Broken Bluffs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4253,571,65,1895,2.004167,0,0,0,0,0,73,"7th Legion Front",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4254,571,65,1897,2.004167,0,0,453,0,0,74,"The Dragon Wastes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4255,571,394,1899,2.004166,0,0,0,459,563,74,"Ruins of Drak'Zin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4256,571,65,1901,2.004167,0,0,0,0,0,74,"Drak'Mar Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4257,571,65,1903,2.004167,0,0,0,0,0,74,"Dragonspine Tributary",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4258,571,0,1905,0.000000,0,0,440,0,0,70,"The North Sea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4259,571,394,1907,2.004166,0,0,0,0,0,74,"Drak'ural",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4260,571,495,1909,2.004166,0,0,0,0,0,70,"Thorvald's Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4261,571,495,1911,2.004166,0,0,0,0,0,70,"Ghostblade Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4262,571,394,1913,2.004166,0,0,0,460,564,74,"Ashwood Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4263,571,495,1915,2.004166,0,0,0,0,0,70,"Lydell's Ambush",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4264,599,0,1917,0.000000,0,0,0,0,0,0,"Halls of Stone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4265,576,0,1919,0.000000,0,0,0,0,0,0,"The Nexus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4266,571,394,1921,2.004166,0,0,0,459,563,75,"Harkor's Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4267,571,394,1923,2.004166,0,0,0,0,0,74,"Vordrassil Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4268,571,394,1925,2.004166,0,0,0,0,0,74,"Ruuna's Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4269,571,3537,1927,2.004166,0,0,0,462,566,70,"Shrine of Scales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4270,571,394,1929,2.004166,0,0,0,463,0,75,"Drak'atal Passage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4271,571,495,1931,2.004166,0,0,0,0,0,71,"Utgarde Pinnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4272,602,0,1933,0.000000,0,0,0,0,0,0,"Halls of Lightning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4273,603,0,1935,0.000000,0,0,465,522,0,0,"Ulduar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.500000,0
4275,571,66,1938,2.504167,0,0,0,0,0,75,"The Argent Stand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4276,571,66,1940,2.004167,0,0,0,500,0,75,"Altar of Sseratus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4277,601,0,1942,0.000000,0,0,0,0,0,76,"Azjol-Nerub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.700000,0
4278,571,66,1944,2.004167,0,0,0,0,0,75,"Drak'Sotra Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4279,571,66,1946,2.004167,0,0,0,0,0,75,"Drak'Sotra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4280,571,66,1948,2.004167,0,0,0,0,0,75,"Drak'Agal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4281,0,139,1950,6.253072,0,0,0,451,0,55,"Acherus: The Ebon Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4282,571,3711,1952,2.005142,0,0,0,0,0,78,"The Avalanche",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4283,571,3711,1954,2.004166,0,0,0,426,0,77,"The Lost Lands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4284,571,3711,1956,2.504166,0,0,0,0,0,75,"Nesingwary Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4285,571,3711,1958,2.004166,0,0,0,0,0,77,"The Seabreach Flow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4286,571,3711,1960,2.004166,0,0,0,0,0,77,"The Bones of Nozronn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4287,571,3711,1962,2.004166,0,0,0,0,0,78,"Kartak's Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4288,571,3711,1964,2.004166,0,0,0,0,0,78,"Sparktouched Haven",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4289,571,3711,1966,2.004166,0,0,0,428,0,76,"The Path of the Lifewarden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4290,571,3711,1968,2.004166,0,0,0,0,0,76,"River's Heart",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4291,571,3711,1970,2.004166,0,0,0,0,0,76,"Rainspeaker Canopy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4292,571,3711,1972,2.004166,0,0,0,0,0,76,"Frenzyheart Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4293,571,3711,1974,2.004166,0,0,0,0,0,76,"Wildgrowth Mangal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4294,571,66,1976,2.004167,0,0,0,0,0,75,"Heb'Valok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
4295,571,3711,1978,2.004166,0,0,0,0,0,77,"The Sundered Shard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
